,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,year,month,ww_roadmap_invoice_qty,ww_roadmap_t1ci_qty,ww_roadmap_t2ci_qty,group,segment
2145,2020-09-01,AAP,Z Series-21.5,0.0,0.0,20.5,2020,9,0.0,1.0,20.5,AIO,Z Series
2146,2020-10-01,AAP,Z Series-21.5,0.0,0.0,18.636363636363637,2020,10,0.0,1.0,18.636363636363637,AIO,Z Series
2147,2020-11-01,AAP,Z Series-21.5,0.0,0.0,21.0,2020,11,0.0,1.0,21.0,AIO,Z Series
2148,2020-12-01,AAP,Z Series-21.5,0.0,0.0,21.5,2020,12,0.0,1.0,21.5,AIO,Z Series
2149,2021-01-01,AAP,Z Series-21.5,0.0,0.0,19.545454545454547,2021,1,0.0,1.0,20.545454545454547,AIO,Z Series
2150,2021-02-01,AAP,Z Series-21.5,0.0,0.0,21.5,2021,2,0.0,1.0,22.5,AIO,Z Series
2151,2021-03-01,AAP,Z Series-21.5,0.0,0.0,21.0,2021,3,0.0,1.0,21.0,AIO,Z Series
2152,2021-04-01,AAP,Z Series-21.5,0.0,0.0,21.0,2021,4,0.0,1.0,21.0,AIO,Z Series
2153,2021-05-01,AAP,Z Series-21.5,0.0,0.0,19.90909090909091,2021,5,0.0,1.0,19.90909090909091,AIO,Z Series
2154,2021-06-01,AAP,Z Series-21.5,0.0,0.0,19.555555555555557,2021,6,0.0,1.0,19.555555555555557,AIO,Z Series
2155,2021-07-01,AAP,Z Series-21.5,0.0,0.0,21.0,2021,7,0.0,1.0,21.0,AIO,Z Series
2156,2021-08-01,AAP,Z Series-21.5,0.0,0.0,21.0,2021,8,0.0,1.0,21.0,AIO,Z Series
2157,2017-07-01,AAP,Z Series-23.8,482.0,0.0,0.0,2017,7,1412.0,2.7628865979381443,0.030927835051546393,AIO,Z Series
2158,2017-08-01,AAP,Z Series-23.8,308.0,0.0,12.857142857142858,2017,8,1604.0,27.65934065934066,33.76373626373626,AIO,Z Series
2159,2017-09-01,AAP,Z Series-23.8,296.0,0.9444444444444444,26.666666666666668,2017,9,1944.0,168.57264957264957,55.56666666666667,AIO,Z Series
2160,2017-10-01,AAP,Z Series-23.8,1994.0,5.45,37.7,2017,10,2378.0,223.9804347826087,70.86521739130436,AIO,Z Series
2161,2017-11-01,AAP,Z Series-23.8,64.0,13.291666666666666,63.083333333333336,2017,11,480.0,234.89009186351706,103.45341207349082,AIO,Z Series
2162,2017-12-01,AAP,Z Series-23.8,220.0,7.769230769230769,117.57692307692308,2017,12,848.0,226.79575010624734,167.84985125371867,AIO,Z Series
2163,2018-01-01,AAP,Z Series-23.8,603.0,11.76923076923077,153.65384615384616,2018,1,1508.0,229.0462577962578,199.0524948024948,AIO,Z Series
2164,2018-02-01,AAP,Z Series-23.8,767.0,6.035714285714286,228.21428571428572,2018,2,1519.0,271.0088686481304,283.53139980824545,AIO,Z Series
2165,2018-03-01,AAP,Z Series-23.8,600.0,11.0,212.91666666666666,2018,3,1025.0,282.8748704663212,261.563298791019,AIO,Z Series
2166,2018-04-01,AAP,Z Series-23.8,397.0,5.806451612903226,190.25806451612902,2018,4,589.0,186.445517430313,245.67048489829463,AIO,Z Series
2167,2018-05-01,AAP,Z Series-23.8,158.0,4.34375,153.9375,2018,5,942.0,71.17708333333333,201.9591049382716,AIO,Z Series
2168,2018-06-01,AAP,Z Series-23.8,883.0,10.775,121.725,2018,6,1267.0,90.01094470046083,194.9766129032258,AIO,Z Series
2169,2018-07-01,AAP,Z Series-23.8,5.0,13.375,107.71875,2018,7,197.0,108.34745508982036,176.7501871257485,AIO,Z Series
2170,2018-08-01,AAP,Z Series-23.8,96.0,14.75,116.9375,2018,8,932.0,77.55909090909091,178.91628787878787,AIO,Z Series
2171,2018-09-01,AAP,Z Series-23.8,186.0,14.86046511627907,120.81395348837209,2018,9,1182.0,100.88310662571304,195.59225537516454,AIO,Z Series
2172,2018-10-01,AAP,Z Series-23.8,174.0,24.21212121212121,94.24242424242425,2018,10,1934.0,147.91713070879737,157.47390572390572,AIO,Z Series
2173,2018-11-01,AAP,Z Series-23.8,123.0,21.46875,94.9375,2018,11,863.0,136.15958103039873,141.39219798657717,AIO,Z Series
2174,2018-12-01,AAP,Z Series-23.8,284.0,12.075000000000001,89.06666666666666,2018,12,1495.0,196.53679164303858,144.4595557143708,AIO,Z Series
2175,2019-01-01,AAP,Z Series-23.8,244.0,4.679900744416873,79.2531017369727,2019,1,356.0,277.5372734866172,124.1054991097149,AIO,Z Series
2176,2019-02-01,AAP,Z Series-23.8,49.0,2.0625,69.5264423076923,2019,2,390.0,476.02777777777777,114.64152167277167,AIO,Z Series
2177,2019-03-01,AAP,Z Series-23.8,145.0,1.45,77.11029411764706,2019,3,713.0,570.2590629800308,113.13818966296196,AIO,Z Series
2178,2019-04-01,AAP,Z Series-23.8,324.0,1.4814814814814814,85.0462962962963,2019,4,407.0,663.8310496768358,118.08707453731279,AIO,Z Series
2179,2019-05-01,AAP,Z Series-23.8,40.0,2.7785714285714285,103.77142857142857,2019,5,2192.0,603.8328263061139,142.3454011741683,AIO,Z Series
2180,2019-06-01,AAP,Z Series-23.8,158.0,8.957171717171718,87.88000000000001,2019,6,3964.0,625.3243415713023,131.28885317172782,AIO,Z Series
2181,2019-07-01,AAP,Z Series-23.8,10.0,6.7,90.70131578947368,2019,7,84.0,420.8293767507003,142.4330501498845,AIO,Z Series
2182,2019-08-01,AAP,Z Series-23.8,433.0,3.5,74.44782608695652,2019,8,904.0,405.1304308739485,122.84809096848224,AIO,Z Series
2183,2019-09-01,AAP,Z Series-23.8,15.0,2.7828947368421053,71.92105263157896,2019,9,2055.0,754.6847477065738,119.62937653280086,AIO,Z Series
2184,2019-10-01,AAP,Z Series-23.8,207.0,0.4,84.85,2019,10,3495.0,1062.4432074592075,143.35886713286712,AIO,Z Series
2185,2019-11-01,AAP,Z Series-23.8,21.0,0.20833333333333334,73.70833333333333,2019,11,361.0,890.6207204201825,142.06253967218817,AIO,Z Series
2186,2019-12-01,AAP,Z Series-23.8,168.0,1.15,64.6921052631579,2019,12,2412.0,604.1265938069217,134.54649961652765,AIO,Z Series
2187,2020-01-01,AAP,Z Series-23.8,125.0,0.3076923076923077,50.31794871794872,2020,1,1313.0,347.6604700854701,131.0676219205631,AIO,Z Series
2188,2020-02-01,AAP,Z Series-23.8,246.0,0.2631578947368421,36.25730994152047,2020,2,1326.0,618.7269860742299,109.03119198445621,AIO,Z Series
2189,2020-03-01,AAP,Z Series-23.8,79.0,0.21052631578947367,63.703441295546554,2020,3,1439.0,568.111300384488,129.88597637053445,AIO,Z Series
2190,2020-04-01,AAP,Z Series-23.8,107.0,0.25,44.00568181818181,2020,4,4347.0,263.7053280946634,90.09061124044135,AIO,Z Series
2191,2020-05-01,AAP,Z Series-23.8,81.0,0.29411764705882354,36.049019607843135,2020,5,361.0,275.14715755375727,98.98669518210409,AIO,Z Series
2192,2020-06-01,AAP,Z Series-23.8,119.0,0.25,32.71666666666667,2020,6,339.0,326.1098111658457,95.51240421455938,AIO,Z Series
2193,2020-07-01,AAP,Z Series-23.8,146.0,2.0444444444444443,49.44444444444444,2020,7,1016.0,212.47400869861272,109.37404034736907,AIO,Z Series
2194,2020-08-01,AAP,Z Series-23.8,104.0,8.392857142857142,58.75,2020,8,874.0,174.3826876513317,124.44060092449922,AIO,Z Series
2195,2020-09-01,AAP,Z Series-23.8,86.0,5.9375,52.775,2020,9,538.0,330.5934065934066,102.76538461538462,AIO,Z Series
2196,2020-10-01,AAP,Z Series-23.8,0.0,5.7,50.921428571428564,2020,10,77.0,326.83442061814156,91.51321353065538,AIO,Z Series
2197,2020-11-01,AAP,Z Series-23.8,0.0,12.785714285714286,34.98214285714286,2020,11,0.0,67.03138528138528,103.22564935064935,AIO,Z Series
2198,2020-12-01,AAP,Z Series-23.8,0.0,11.985294117647058,42.404411764705884,2020,12,0.0,34.65619358854653,133.4623482726424,AIO,Z Series
2199,2021-01-01,AAP,Z Series-23.8,0.0,9.313157894736843,31.25,2021,1,0.0,20.685181704260653,104.42708333333333,AIO,Z Series
2200,2021-02-01,AAP,Z Series-23.8,0.0,8.125,28.5625,2021,2,0.0,13.838804713804713,68.71858465608466,AIO,Z Series
2201,2021-03-01,AAP,Z Series-23.8,0.0,7.910714285714286,25.7125,2021,3,0.0,9.555562770562771,58.37144736842105,AIO,Z Series
2202,2021-04-01,AAP,Z Series-23.8,0.0,7.949579831932773,18.89747899159664,2021,4,0.0,9.02533740769035,49.737756769374414,AIO,Z Series
2203,2021-05-01,AAP,Z Series-23.8,0.0,5.916666666666667,15.602380952380951,2021,5,0.0,7.261494252873564,45.092036124794745,AIO,Z Series
2204,2021-06-01,AAP,Z Series-23.8,0.0,4.544117647058823,9.052941176470588,2021,6,0.0,6.132501485442662,34.23475935828877,AIO,Z Series
2205,2021-07-01,AAP,Z Series-23.8,0.0,3.5,10.4,2021,7,0.0,5.333333333333333,35.976190476190474,AIO,Z Series
2206,2021-08-01,AAP,Z Series-23.8,0.0,4.25,13.048076923076923,2021,8,0.0,5.583333333333333,33.24807692307692,AIO,Z Series
2207,2021-09-01,AAP,Z Series-23.8,0.0,5.45,16.65,2021,9,0.0,7.0055555555555555,27.066666666666666,AIO,Z Series
2208,2021-10-01,AAP,Z Series-23.8,0.0,7.701298701298701,13.376623376623376,2021,10,0.0,9.462409812409813,24.326623376623374,AIO,Z Series
2209,2018-09-01,AAP,Z4,72.0,0.0,0.0,2018,9,72.0,1.045112781954887,0.0,AIO,VERITON
2210,2018-10-01,AAP,Z4,462.0,0.0,0.0,2018,10,3101.0,0.0,0.0,AIO,VERITON
2211,2018-11-01,AAP,Z4,807.0,0.0,0.0,2018,11,2388.0,0.7209302325581395,0.0,AIO,VERITON
2212,2018-12-01,AAP,Z4,470.0,2.0,0.0,2018,12,1620.0,10.656565656565656,0.0,AIO,VERITON
2213,2019-01-01,AAP,Z4,2623.0,0.0,0.0,2019,1,3476.0,78.94305555555556,0.0,AIO,VERITON
2214,2019-02-01,AAP,Z4,4870.0,0.0,0.0,2019,2,6802.0,162.64064558629775,0.0,AIO,VERITON
2215,2019-03-01,AAP,Z4,1059.0,20.90909090909091,1.3636363636363635,2019,3,1775.0,263.18846255026494,1.3975346687211092,AIO,VERITON
2216,2019-04-01,AAP,Z4,1548.0,61.18181818181818,1.6363636363636365,2019,4,2279.0,376.5587121212121,1.6363636363636365,AIO,VERITON
2217,2019-05-01,AAP,Z4,3638.0,84.38461538461539,17.307692307692307,2019,5,4881.0,507.61378205128204,17.370192307692307,AIO,VERITON
2218,2019-06-01,AAP,Z4,4147.0,282.9583333333333,663.8125,2019,6,5934.0,680.410606060606,664.4034090909091,AIO,VERITON
2219,2019-07-01,AAP,Z4,1027.0,863.0166666666667,561.9333333333333,2019,7,2726.0,1363.3640196078431,562.2533333333333,AIO,VERITON
2220,2019-08-01,AAP,Z4,1334.0,920.175,657.1875,2019,8,3920.0,1570.6578840393668,659.8190789473684,AIO,VERITON
2221,2019-09-01,AAP,Z4,1501.0,738.0,525.8333333333334,2019,9,3012.0,1307.2058193378948,526.8333333333334,AIO,VERITON
2222,2019-10-01,AAP,Z4,696.0,799.7272727272727,382.90909090909093,2019,10,2170.0,1285.0352530439181,383.67032325825653,AIO,VERITON
2223,2019-11-01,AAP,Z4,1278.0,35.2,163.93333333333334,2019,11,4587.0,583.9931754519989,166.4795518207283,AIO,VERITON
2224,2019-12-01,AAP,Z4,254.0,18.3,96.6,2019,12,914.0,540.893227254182,101.97372501019991,AIO,VERITON
2225,2020-01-01,AAP,Z4,341.0,83.33333333333333,0.0,2020,1,13771.0,458.9138391155165,5.292413267251239,AIO,VERITON
2226,2020-02-01,AAP,Z4,266.0,28.77777777777778,47.55555555555556,2020,2,763.0,392.5330911858309,51.89328905493289,AIO,VERITON
2227,2020-03-01,AAP,Z4,731.0,9.571428571428571,330.0,2020,3,14681.0,561.2495535714286,333.21875,AIO,VERITON
2228,2020-04-01,AAP,Z4,906.0,0.0,733.6,2020,4,1912.0,753.2992424242425,736.0375,AIO,VERITON
2229,2020-05-01,AAP,Z4,3035.0,118.5,1307.375,2020,5,3585.0,1009.8319612590799,1309.9006497175142,AIO,VERITON
2230,2020-06-01,AAP,Z4,6808.0,100.44444444444444,640.3333333333334,2020,6,13208.0,1371.4990828092243,647.6882861635221,AIO,VERITON
2231,2020-07-01,AAP,Z4,867.0,31.857142857142858,142.14285714285714,2020,7,2562.0,1455.5129120879121,151.0018315018315,AIO,VERITON
2232,2020-08-01,AAP,Z4,1980.0,40.8235294117647,135.05882352941177,2020,8,5755.0,426.532503770739,194.2549773755656,AIO,VERITON
2233,2020-09-01,AAP,Z4,3369.0,47.833333333333336,114.91666666666667,2020,9,5274.0,480.08245012187416,141.2630360205832,AIO,VERITON
2234,2020-10-01,AAP,Z4,1860.0,40.46666666666667,33.6,2020,10,2716.0,444.5921863268719,37.97419871794872,AIO,VERITON
2235,2020-11-01,AAP,Z4,1177.0,144.5,2.0,2020,11,3926.0,745.4664942103966,8.314465796173113,AIO,VERITON
2236,2020-12-01,AAP,Z4,443.0,111.0,3.125,2020,12,3048.0,619.5060606060606,20.452317290552585,AIO,VERITON
2237,2021-01-01,AAP,Z4,74.0,160.78571428571428,0.0,2021,1,2114.0,563.2618220489188,21.69120879120879,AIO,VERITON
2238,2021-02-01,AAP,Z4,975.0,46.833333333333336,32.0,2021,2,3361.0,488.16917249417247,67.74053030303031,AIO,VERITON
2239,2021-03-01,AAP,Z4,5350.0,73.08333333333334,31.73076923076923,2021,3,8840.0,655.8423913043479,67.20613154960981,AIO,VERITON
2240,2021-04-01,AAP,Z4,7595.0,48.083333333333336,26.833333333333332,2021,4,9085.0,648.8488095238095,60.95523504273504,AIO,VERITON
2241,2021-05-01,AAP,Z4,221.0,43.52121212121212,23.818181818181817,2021,5,1621.0,598.4616743471581,55.38058930316994,AIO,VERITON
2242,2021-06-01,AAP,Z4,7147.0,41.583333333333336,32.0,2021,6,8447.0,750.4208333333333,75.24702380952381,AIO,VERITON
2243,2021-07-01,AAP,Z4,535.0,41.733333333333334,20.916666666666664,2021,7,2275.0,728.4862270714738,79.43023402909552,AIO,VERITON
2244,2021-08-01,AAP,Z4,4443.0,51.87878787878788,26.47222222222222,2021,8,10965.0,862.8398989898989,101.46111111111112,AIO,VERITON
2245,2021-09-01,AAP,Z4,1.0,67.40476190476191,8.095238095238095,2021,9,11461.0,821.5109634551495,128.43341638981175,AIO,VERITON
2246,2021-10-01,AAP,Z4,4074.0,158.35064935064935,11.428571428571429,2021,10,5814.0,783.0142857142856,153.87743506493504,AIO,VERITON
2247,2021-11-01,AAP,Z4,385.0,0.0,0.0,2021,11,3415.0,0.0,0.0,AIO,VERITON
2248,2021-12-01,AAP,Z4,6420.0,0.0,0.0,2021,12,6900.0,0.0,0.0,AIO,VERITON
2249,2018-10-01,AAP,Z6,103.0,0.0,0.0,2018,10,103.0,0.0,0.0,AIO,VERITON
2250,2018-11-01,AAP,Z6,0.0,0.0,0.0,2018,11,0.0,0.0,0.0,AIO,VERITON
2251,2018-12-01,AAP,Z6,0.0,0.0,0.0,2018,12,0.0,0.0,0.0,AIO,VERITON
2252,2019-01-01,AAP,Z6,0.0,0.0,0.0,2019,1,0.0,0.0,0.0,AIO,VERITON
2253,2019-02-01,AAP,Z6,0.0,0.0,0.0,2019,2,210.0,227.0,0.0,AIO,VERITON
2254,2019-03-01,AAP,Z6,0.0,0.0,0.0,2019,3,17.0,227.0,0.0,AIO,VERITON
2255,2019-04-01,AAP,Z6,1609.0,0.0,0.0,2019,4,1609.0,227.0,0.0,AIO,VERITON
2256,2019-05-01,AAP,Z6,121.0,0.0,0.0,2019,5,121.0,227.0,0.0,AIO,VERITON
2257,2019-06-01,AAP,Z6,319.0,0.0,0.0,2019,6,319.0,130.0,0.0,AIO,VERITON
2258,2019-07-01,AAP,Z6,50.0,0.0,0.0,2019,7,50.0,0.0,0.0,AIO,VERITON
2259,2019-08-01,AAP,Z6,119.0,0.0,0.0,2019,8,119.0,0.0,0.0,AIO,VERITON
2260,2019-09-01,AAP,Z6,160.0,0.0,0.0,2019,9,160.0,0.0,0.0,AIO,VERITON
2261,2019-10-01,AAP,Z6,20.0,0.0,0.0,2019,10,20.0,0.0,0.0,AIO,VERITON
2262,2019-11-01,AAP,Z6,130.0,0.0,0.0,2019,11,130.0,0.0,0.0,AIO,VERITON
2263,2019-12-01,AAP,Z6,3.0,0.0,0.0,2019,12,3.0,0.0,0.0,AIO,VERITON
2264,2020-01-01,AAP,Z6,350.0,0.0,0.0,2020,1,350.0,0.0,0.0,AIO,VERITON
2265,2020-02-01,AAP,Z6,50.0,0.0,0.0,2020,2,50.0,0.0,0.0,AIO,VERITON
